   187/299     3.91G   0.01303    0.0125  0.009645   0.03518         8       640    0.5952    0.7919    0.7372     0.631   0.06431   0.04167   0.02356
   188/299     3.91G   0.01082   0.01248  0.009074   0.03237        22       640    0.5661    0.8503    0.7476    0.6412   0.06428   0.04179    0.0235
   189/299     3.91G   0.01376   0.01281  0.009417   0.03599        21       640    0.5863      0.84     0.754    0.6441   0.06418   0.04198   0.02332
   190/299     3.91G    0.0148   0.01285  0.009528   0.03718        36       640    0.6136    0.8123    0.7501    0.6423   0.06409   0.04204   0.02325
   191/299     3.91G   0.01575   0.01294   0.00957   0.03826        14       640    0.6133    0.8153    0.7477    0.6421   0.06396     0.042   0.02321
   192/299     3.91G   0.01343   0.01274  0.009276   0.03544        40       640    0.5652    0.8591    0.7423    0.6373   0.06398   0.04211   0.02347
   193/299     3.91G   0.01419   0.01264  0.009309   0.03613        10       640    0.6348    0.7544    0.7507    0.6436   0.06391   0.04253   0.02316
   194/299     3.91G   0.01371   0.01291   0.00932   0.03594         6       640    0.7112     0.739     0.749    0.6425   0.06371   0.04217   0.02313
   195/299     3.91G   0.01289   0.01258  0.008755   0.03423        39       640    0.6513    0.7588    0.7499     0.644   0.06368   0.04235   0.02307
   196/299     3.91G   0.01184   0.01294  0.008773   0.03355        12       640    0.5917     0.825    0.7531    0.6474    0.0638   0.04165   0.02303
   197/299     3.91G   0.01309    0.0124  0.009014    0.0345        29       640    0.6802    0.7708    0.7534    0.6469   0.06366   0.04182   0.02298
   198/299     3.91G   0.01397    0.0123   0.00922   0.03549        33       640    0.7128    0.7609    0.7642    0.6556    0.0633   0.04173   0.02258
   199/299     3.91G   0.01196    0.0125  0.008772   0.03323         6       640    0.6228    0.7941    0.7653     0.658   0.06308   0.04177   0.02254
   200/299     3.91G   0.01436   0.01239  0.009432   0.03618        24       640    0.6125     0.834    0.7652    0.6576   0.06308   0.04189   0.02275
   201/299     3.91G   0.01362   0.01233  0.008905   0.03486        55       640    0.6191    0.8304    0.7656    0.6574     0.063   0.04161    0.0227
   202/299     3.91G   0.01372   0.01248  0.008806   0.03501        25       640    0.6349    0.7609    0.7626    0.6579   0.06297   0.04154   0.02268
   203/299     3.91G   0.01317   0.01223  0.009052   0.03445        17       640    0.7477    0.7394    0.7752    0.6675   0.06302   0.04138   0.02261
