   126/299     4.12G   0.01738    0.0203  0.009127    0.0468        21       640    0.5449    0.8312     0.705    0.5908   0.02653    0.0494   0.04674
   127/299     4.12G   0.01739   0.01975  0.009064    0.0462        64       640     0.511    0.8136    0.6984    0.5874   0.02646   0.05208   0.04645
   128/299     4.12G   0.01725   0.01986  0.009207   0.04631        21       640    0.5264    0.8328    0.7152    0.6078   0.02648   0.04908   0.04601
   129/299     4.12G   0.01683    0.0208   0.00902   0.04666        28       640    0.5283    0.8842    0.7213    0.6061   0.02642   0.05026    0.0461
   130/299     4.12G   0.01639   0.02064  0.008772   0.04581        48       640    0.6492    0.7283    0.7167     0.608   0.02632   0.04863   0.04621
   131/299     4.12G   0.01667   0.02004  0.008565   0.04527        13       640    0.5691    0.7906    0.7083    0.5998   0.02613   0.05063   0.04578
   132/299     4.12G   0.01658   0.02007  0.008797   0.04544        24       640    0.6487     0.763    0.7251    0.5969   0.02674   0.04925   0.04582
   133/299     4.12G   0.01665   0.02055  0.008824   0.04602        47       640    0.5705    0.8242    0.7276    0.6106   0.02652   0.05045    0.0466
   134/299     4.12G    0.0164   0.02001  0.008386   0.04479        14       640    0.6283    0.7664    0.7221    0.6116   0.02615   0.04713   0.04645
   135/299     4.12G   0.01576   0.02053  0.008516    0.0448        12       640    0.6553    0.7435     0.723     0.611   0.02626   0.05179   0.04664
   136/299     4.12G   0.01581   0.01937  0.008261   0.04345        12       640    0.5429    0.8531    0.7322    0.6198   0.02636   0.05008   0.04583
   137/299     4.12G   0.01638    0.0205  0.008277   0.04516         8       640    0.7265    0.7211      0.74    0.6276   0.02607   0.04854   0.04585
   138/299     4.12G   0.01637   0.01911  0.008056   0.04353        13       640    0.5811    0.7904    0.7292    0.6198   0.02606   0.05008   0.04668
   139/299     4.12G   0.01535   0.01926  0.008123   0.04272        29       640    0.5802     0.811    0.7535    0.6387   0.02614   0.05018   0.04605
   140/299     4.12G   0.01547   0.01984  0.008088    0.0434        24       640    0.5914    0.8401    0.7261    0.6188   0.02601   0.05024   0.04616
   141/299     4.12G   0.01504   0.01918  0.007969   0.04219        20       640    0.5921    0.8305    0.7444    0.6362   0.02579   0.04788   0.04585
   142/299     4.12G   0.01506   0.01957  0.007754   0.04238        28       640    0.5913    0.8594    0.7482    0.6397    0.0259   0.04819   0.04641
   143/299     4.12G   0.01656   0.01961  0.007858   0.04402        39       640    0.5876    0.8273    0.7459    0.6318   0.02596   0.05058   0.04593
   144/299     4.12G   0.01625   0.01996   0.00805   0.04426        16       640    0.6091    0.8278     0.756     0.642    0.0263   0.04896   0.04592
   145/299     4.12G   0.01578   0.01982  0.007798    0.0434        35       640     0.711    0.7779    0.7675    0.6514   0.02604   0.04921   0.04674
   146/299     4.12G   0.01453   0.01967  0.007482   0.04167        14       640    0.6178    0.7933    0.7625    0.6468   0.02619   0.05232   0.04732
   147/299     4.12G   0.01425   0.01942  0.007987   0.04165        37       640    0.6504    0.7817    0.7631    0.6527   0.02569   0.04898   0.04605
   148/299     4.12G   0.01515   0.01933  0.007286   0.04176        10       640    0.7231    0.7664    0.7681    0.6535   0.02621   0.05064   0.04651
   149/299     4.12G   0.01583   0.01927  0.007576   0.04268        38       640    0.7028    0.7699    0.7747     0.662   0.02568   0.04888    0.0465
   150/299     4.12G   0.01561   0.01978  0.007487   0.04288        21       640    0.7503    0.7413    0.7788    0.6658   0.02584   0.05008   0.04662
   151/299     4.12G   0.01572   0.01995  0.007352   0.04302        28       640    0.7355    0.7851    0.7773    0.6618   0.02599    0.0519   0.04668
   152/299     4.12G   0.01513   0.01877  0.007406   0.04131         9       640    0.6327    0.8441    0.7857    0.6687   0.02594   0.04986   0.04627
   153/299     4.12G    0.0154    0.0187  0.007446   0.04155        40       640    0.6623    0.8039    0.7791     0.664   0.02601   0.05033   0.04651
   154/299     4.12G   0.01491   0.01935  0.007541    0.0418        20       640    0.6202    0.8585    0.7854    0.6695   0.02585   0.05053    0.0466
   155/299     4.12G   0.01526   0.01916  0.007294   0.04172        16       640    0.6457    0.8596    0.7825    0.6614   0.02628   0.05202   0.04652
   156/299     4.12G   0.01484   0.01879  0.007296   0.04093        21       640    0.6387    0.8754    0.7904    0.6755    0.0258   0.05091    0.0464
   157/299     4.12G   0.01498   0.01887  0.007091   0.04094        10       640    0.6165    0.8622    0.7756    0.6631   0.02579   0.05093   0.04675
   158/299     4.12G   0.01402   0.01901  0.006977   0.04001        24       640    0.7577    0.7504    0.7856    0.6732    0.0257   0.05055   0.04662
   159/299     4.12G   0.01452   0.01908  0.007137   0.04074        22       640    0.6294    0.8463    0.7856    0.6708   0.02569   0.05037   0.04618
   160/299     4.12G   0.01455   0.01864  0.006993   0.04018        18       640    0.6609    0.8323    0.8001    0.6814   0.02586   0.05188   0.04647
   161/299     4.12G   0.01499   0.01867  0.006891   0.04055        37       640    0.6998    0.8068    0.8009    0.6804   0.02567   0.05253    0.0466
   162/299     4.12G   0.01406   0.01869    0.0068   0.03955        23       640    0.6861     0.826    0.8012    0.6826    0.0257   0.05091   0.04675
   163/299     4.12G   0.01454   0.01872  0.006795   0.04005        17       640    0.6906    0.8023    0.7857    0.6716   0.02571   0.05182   0.04699
   164/299     4.12G   0.01429   0.01871  0.006958   0.03995        40       640    0.6525    0.8505    0.7973    0.6825    0.0258   0.05193   0.04619
   165/299     4.12G    0.0143   0.01855  0.006684   0.03954        41       640     0.634    0.8846     0.808    0.6909    0.0256   0.05372   0.04596
   166/299     4.12G   0.01383   0.01839  0.006557   0.03878         9       640    0.6742    0.8529    0.8002    0.6824   0.02577   0.05403   0.04652
   167/299     4.12G   0.01402   0.01798  0.006471   0.03847        11       640     0.647    0.8705    0.8047    0.6867   0.02569   0.05269    0.0466
   168/299     4.12G   0.01349   0.01846  0.006631   0.03857        17       640    0.6854    0.8433    0.7993    0.6853   0.02561   0.05459   0.04708
   169/299     4.12G   0.01461   0.01917  0.006544   0.04032        15       640    0.6909    0.8199    0.7909    0.6796   0.02557   0.05436   0.04679
   170/299     4.12G   0.01382   0.01747  0.006508    0.0378        30       640    0.6713     0.859    0.8084    0.6957   0.02558   0.05399   0.04685
   171/299     4.12G   0.01399    0.0181  0.006563   0.03865        49       640    0.6781    0.8571    0.8055     0.692    0.0255   0.05338    0.0468
   172/299     4.12G   0.01345    0.0182  0.006648   0.03829        55       640    0.6664    0.8593    0.8036    0.6897   0.02563   0.05322   0.04781
   173/299     4.12G   0.01363   0.01836  0.006532   0.03853        18       640    0.6595    0.8611    0.8091    0.6933   0.02549   0.05236   0.04709
   174/299     4.12G    0.0139   0.01842  0.006572   0.03889        24       640     0.707    0.7925    0.8175    0.7041   0.02544   0.05473   0.04677
   175/299     4.12G   0.01326   0.01812  0.006379   0.03776        39       640    0.6652    0.8508    0.8079    0.6944   0.02548   0.05332   0.04705
   176/299     4.12G   0.01396   0.01862  0.006421     0.039        35       640    0.6886    0.8382    0.8176     0.699   0.02561   0.05522   0.04776
   177/299     4.12G   0.01354   0.01756  0.006327   0.03743        24       640    0.6811    0.8505    0.8219    0.7023   0.02559   0.05592   0.04713
   178/299     4.12G   0.01291   0.01737  0.006097   0.03638        19       640    0.6701    0.8597    0.8205    0.7036   0.02569   0.05964   0.04719
   179/299     4.12G   0.01345   0.01741   0.00623   0.03709        52       640    0.6794    0.8434    0.8119    0.6989   0.02556   0.05584   0.04789
   180/299     4.12G   0.01366   0.01793   0.00632   0.03791        30       640    0.7989    0.7468    0.8237    0.7088   0.02562   0.05811   0.04616
   181/299     4.12G   0.01335   0.01752  0.006096   0.03697         5       640    0.6731    0.8627    0.8275    0.7089   0.02581   0.05575   0.04756
   182/299     4.12G   0.01311   0.01712  0.006113   0.03635        13       640     0.684    0.8612    0.8336    0.7166   0.02565   0.05591   0.04684
   183/299     4.12G   0.01282   0.01722  0.006032   0.03607        23       640    0.6664    0.8647    0.8329    0.7165   0.02541   0.05642   0.04693
   184/299     4.12G   0.01292   0.01723  0.005795   0.03594        50       640    0.6706    0.8416    0.8145    0.6997   0.02563   0.05531   0.04727
   185/299     4.12G    0.0134    0.0178  0.005731   0.03693        32       640    0.6951    0.8485    0.8258     0.708   0.02568   0.05786   0.04718
   186/299     4.12G   0.01296   0.01798  0.005713   0.03665        12       640    0.6851     0.856    0.8257    0.7123   0.02547    0.0544   0.04703
   187/299     4.12G   0.01247   0.01709  0.005673   0.03522         8       640     0.688    0.8602     0.829    0.7147   0.02542   0.05601   0.04818
   188/299     4.12G   0.01291   0.01688  0.005641   0.03543        22       640    0.6697    0.8647    0.8282    0.7117   0.02562   0.05766   0.04772
   189/299     4.12G    0.0128   0.01752  0.005901   0.03622        21       640    0.6984    0.8559    0.8273    0.7145   0.02544   0.05562   0.04738
   190/299     4.12G   0.01241   0.01737  0.005765   0.03555        36       640    0.6748     0.865    0.8244    0.7098   0.02553    0.0578   0.04767
   191/299     4.12G   0.01269    0.0177  0.005731   0.03612        14       640    0.6837    0.8594    0.8119    0.6987   0.02553   0.05711   0.04725
   192/299     4.12G   0.01295   0.01713  0.005609   0.03569        40       640    0.6739    0.8591    0.8219    0.7071   0.02542   0.05744   0.04762
   193/299     4.12G    0.0126   0.01697   0.00558   0.03515        10       640    0.6938    0.8642    0.8195    0.7036   0.02546   0.05645   0.04764
   194/299     4.12G   0.01233   0.01746  0.005492   0.03528         6       640    0.6758      0.87    0.8224    0.7085    0.0255   0.05692   0.04758
   195/299     4.12G   0.01266   0.01706  0.005626   0.03535        39       640    0.6938    0.8484    0.8318    0.7146   0.02545   0.05738   0.04762
   196/299     4.12G   0.01281   0.01713  0.005588   0.03553        12       640    0.7126    0.8375     0.832    0.7177   0.02549   0.05816   0.04704
   197/299     4.12G   0.01225   0.01638   0.00527    0.0339        29       640    0.7308    0.8307    0.8337    0.7188   0.02555   0.05898   0.04685
   198/299     4.12G   0.01232   0.01647  0.005495   0.03429        33       640    0.7121    0.8504    0.8378    0.7235    0.0254   0.05859   0.04708
   199/299     4.12G   0.01228   0.01636  0.005265    0.0339         6       640     0.723    0.8346    0.8307    0.7167   0.02541   0.06043   0.04735
   200/299     4.12G   0.01223   0.01635  0.005415     0.034        24       640    0.7108    0.8548    0.8343    0.7184   0.02538    0.0587   0.04666
   201/299     4.12G     0.012   0.01645  0.005429   0.03387        55       640    0.7154    0.8428     0.828    0.7143   0.02548   0.05956   0.04679
   202/299     4.12G   0.01209    0.0165  0.005201   0.03379        25       640    0.7094     0.853    0.8368    0.7228   0.02536   0.05967    0.0472
   203/299     4.12G   0.01212   0.01611  0.005187   0.03342        17       640    0.6882    0.8635    0.8309     0.716    0.0255   0.06087   0.04727
